SMILES,pIC50,mol,num_atoms,logP
N#CC1CC(NC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,7.66,<rdkit.Chem.rdchem.Mol object at 0x7f59a2953ca0>,31,3.7297800000000016
COc1cc(Cl)ccc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)C4)nc12,7.67,<rdkit.Chem.rdchem.Mol object at 0x7f59a2953d10>,35,4.248200000000004
CC1(CNC2CCC(n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)C(C#N)C2)COC1,7.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a2953d80>,34,3.603880000000002
Cc1ccc(NC(=O)CCC(F)(F)F)cc1N1CCc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C1,7.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a2953df0>,41,5.846920000000004
CN1CCN(c2ccc(Nc3nc4c(NCc5cccnc5N(C)S(C)(=O)=O)cccn4n3)cc2)CC1,7.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a2953e60>,37,2.627600000000001
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(C(F)(F)F)ccc1C(F)(F)F,7.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a2953ed0>,29,3.857400000000001
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,7.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a2953f40>,24,2.5145800000000005
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2cnc3cc(Cl)ccc3c2)n1,7.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954040>,28,4.182080000000002
CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,7.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a29540b0>,30,3.5393800000000013
CC1(NC2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)C(C#N)C2)CC1,7.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954120>,29,3.754480000000002
CC1(C)CN(C2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)C(C#N)C2)C1,7.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954190>,30,3.954180000000002
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCCC(C(N)=O)C2)CC1,7.69,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954200>,30,1.4315999999999998
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4ccccc34)nc12)C(=O)N1CC(C#N)C1,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954270>,32,1.6118799999999998
Cc1cnc(Nc2nc(NC(C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)s1,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a29542e0>,30,3.0630200000000016
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCCC(CO)C2)CC1,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954350>,29,1.9385999999999994
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CC(F)C2)CC1,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a29543c0>,26,1.8879999999999997
COc1ccccc1-c1cccn2nc(Nc3ccc(N4CCOCC4)cc3)nc12,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954430>,30,3.985100000000002
CCc1ccc(Cl)cc1-n1cc(-c2ncnn3cccc23)cc1C(N)=O,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a29544a0>,26,3.5017000000000014
CC(Nc1cc(-c2ccc(N(C)C)cc2)nc(-n2cnc3ccncc32)n1)c1ccccc1,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954510>,33,5.116600000000004
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)c(Cl)c2)n1,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954580>,26,3.2580800000000005
N#CC1CC(N2CC3C(CO)C3C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a29545f0>,35,3.14788
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)c(Cl)c2)n1,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954660>,26,3.2580800000000005
Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a29546d0>,23,2.78162
COCCN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954740>,30,3.1905800000000006
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)nc2)n1,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a29547b0>,25,1.9996799999999997
N#CC1CC(N2CC3(COC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954820>,34,3.3099799999999995
Cc1nnc(C2CCCN(S(=O)(=O)CC3CCC(N(C)c4[nH]cnc5nccc4-5)CC3)C2)o1,7.71,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954890>,33,2.805320000000001
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,7.72,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954900>,27,3.9992800000000015
CCOC(=O)COc1cccc(Nc2ncc(C)c(-c3cc4ccccc4o3)n2)c1,7.72,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954970>,30,4.883720000000004
N#CC1CC2(CCC1n1cc(C(N)=O)c(Nc3ccnc(F)c3)n1)CC2,7.72,<rdkit.Chem.rdchem.Mol object at 0x7f59a29549e0>,26,2.904680000000001
N#CC1CC(OCC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,7.72,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954a50>,34,3.9812800000000017
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3cncnc3)ncc2C1,7.72,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954ac0>,37,5.152420000000004
Cc1cc(Nc2ncc3c(n2)CCN(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2Cl)C3=O)ccc1N1CCN(C)CC1,7.72,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954b30>,46,6.407820000000006
CN1CCN(c2ccc(Nc3nc4cccc(-c5cccc(NS(C)(=O)=O)c5)n4n3)cc2)CC1,7.72,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954ba0>,34,3.263200000000001
CC(Nc1cc(N2CCN(C)CC2)nc(-n2cnc3ccncc32)n1)c1ccccc1,7.72,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954c10>,31,3.1354000000000015
CC(C)NC(=O)OC1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1,7.72,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954c80>,31,3.232680000000001
CC(C)NC1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C(C#N)C1,7.72,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954cf0>,34,3.2504800000000014
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CC(O)C(C#N)C2)CC1,7.73,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954d60>,29,1.0505799999999996
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CC(F)C(CO)C2)CC1,7.73,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954dd0>,29,1.4964999999999997
CN1CCN(c2ccc(Nc3nc4c(-c5cccc(N(C)S(C)(=O)=O)c5)cccn4n3)cc2)CC1,7.73,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954e40>,35,3.2875000000000023
COc1cccc(-c2cccn3nc(Nc4ccc(C5CCN(CC(=O)N(C)C)CC5)cc4)nc23)c1F,7.73,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954eb0>,37,4.555200000000004
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCCC(OCC(N)=O)C2)CC1,7.74,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954f20>,32,1.2006
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(O)C2)CC1,7.74,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954f90>,27,1.3008999999999993
CC(=O)c1ccc(Nc2nn(C3CCC(N4CCC4)CC3C#N)cc2C(N)=O)cc1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955000>,30,2.867280000000001
CS(=O)(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955070>,27,2.38398
CCn1cc(-c2cnc3[nH]cc(C(=O)NC(C)C(=O)N4CC(C#N)C4)c3n2)cn1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a29550e0>,29,0.9415799999999994
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(Cc3ncccn3)CC2)CC1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955150>,34,2.979000000000001
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCN(c3ncccc3C#N)CC2)CC1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a29551c0>,35,2.32318
CC1CC(CS(=O)(=O)N2CCC(CO)C2)CCC1N(C)c1[nH]cnc2nccc1-2,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955230>,29,1.7944999999999995
Cc1ccc(NC(=O)c2ccc(C(F)(F)F)s2)cc1N1CCc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a29552a0>,44,6.898520000000007
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(=O)NC4CC4)nc3)ncc2C1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955310>,43,5.649620000000005
Cc1ccc(NC(=O)CC(C)C(F)(F)F)cc1N1CCc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955380>,42,6.092920000000005
COc1ccccc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CCS(C)(=O)=O)CC4)nc12,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a29553f0>,35,3.593700000000002
N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)nc1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955460>,27,2.00938
C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)c1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a29554d0>,33,4.446800000000003
CC1(F)CCCC1Nc1c(C(N)=O)cnn2cccc12,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955540>,20,2.1258
CC(C)(C)NC1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a29555b0>,29,4.000480000000002
CC(Nc1cc(-c2ccc(C#N)cc2)nc(-n2cnc3ccncc32)n1)c1ccccc1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955620>,32,4.922280000000002
CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(OC(F)(F)F)cc3)n2)C(C#N)C1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955690>,31,3.4191800000000008
N#CC1CC(N2CCC(F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955700>,36,3.296280000000001
Cc1cc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cnc1C#N,7.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955770>,26,2.55558
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(S(=O)(=O)Cc3ccccc3)C2)CC1,7.76,<rdkit.Chem.rdchem.Mol object at 0x7f59a29557e0>,36,2.9236000000000013
COc1ccccc1CS(=O)(=O)C1CCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)C1,7.76,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955850>,38,2.932200000000001
CN1CCC(c2ccc(Nc3nc4c(Nc5cccnc5N(C)S(C)(=O)=O)cccn4n3)cc2)CC1,7.76,<rdkit.Chem.rdchem.Mol object at 0x7f59a29558c0>,36,3.8165000000000022
CN(c1ncccc1CNc1cccn2nc(Nc3ccc(S(C)(=O)=O)cc3)nc12)S(C)(=O)=O,7.76,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955930>,34,2.2793
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a29559a0>,33,3.2603800000000005
CN1CCN(c2cc(Oc3ccccc3Cl)nc(-n3cnc4ccncc43)n2)CC1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955a10>,30,3.4080000000000013
Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(F)c(N3CCN(C)CC3)n2)[nH]n1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955a80>,31,2.8498200000000002
N#CC1CC(NC2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955af0>,32,2.9661799999999996
CS(=O)(=O)CCN1CCc2ccc(Nc3nc4c(-c5cc(C(F)(F)F)ccc5Cl)cccn4n3)cc2CC1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955b60>,38,5.257300000000004
CC1CCCCC1n1c(=O)[nH]c2cnc3[nH]ccc3c21,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955bd0>,20,2.9571000000000005
N#CCC(=O)N1CCCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955c40>,24,1.2830799999999993
N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)C(F)C2)nc1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955cb0>,28,1.9573800000000001
CC(C)(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1)C1CC1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955d20>,31,4.390580000000003
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(OC(F)F)nc2)n1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955d90>,28,1.9476799999999999
COCCN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C(C#N)C1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955e00>,36,2.830680000000001
CC1(O)CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955e70>,26,2.9947800000000013
N#CC1CC(N2CCC(F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955ee0>,36,3.296280000000001
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955f50>,30,3.273980000000001
COC(=O)c1ncc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1C,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955fc0>,28,2.4705000000000004
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)nc2)n1,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956030>,28,2.36508
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(F)C2)CC1,7.78,<rdkit.Chem.rdchem.Mol object at 0x7f59a29560a0>,27,2.2781000000000002
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(S(=O)(=O)CCc3ccccc3)C2)CC1,7.78,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956110>,37,2.966100000000001
Cn1ncc2c(-c3cccn4nc(Nc5ccc6c(c5)CCN(C(=O)OC(C)(C)C)CC6)nc34)cccc21,7.78,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956180>,38,5.362300000000005
Cn1ncc2c(-c3cccn4nc(Nc5ccc6c(c5)CCNCC6)nc34)cccc21,7.78,<rdkit.Chem.rdchem.Mol object at 0x7f59a29561f0>,31,3.714800000000002
CCOCCOC1CCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)C1,7.78,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956260>,32,2.3617
Cc1cnc(Nc2ccc(OCC(=O)O)cc2)nc1-c1cc2ccccc2o1,7.78,<rdkit.Chem.rdchem.Mol object at 0x7f59a29562d0>,28,4.405220000000003
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956340>,29,2.4771800000000006
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(CC(F)(F)F)cc2)n1,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a29563b0>,32,3.7694800000000015
CS(=O)(=O)N1Cc2cccc(-c3ccc4cnc(Nc5ccc(C6CCN(CC(N)=O)CC6)cc5)nn34)c2C1,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956420>,39,3.0798000000000014
CC(Nc1cc(-c2ccoc2)nc(-n2cnc3ccncc32)n1)c1ccccc1,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956490>,29,4.643600000000003
Cc1ccc(Cl)cc1-c1cn(-c2ncnc3[nH]ccc23)cc1C(N)=O,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956500>,25,3.476320000000001
CC(C)(C)CS(=O)(=O)N1CCCC(NC(=O)Nc2cnc3[nH]ccc3n2)C1,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956570>,27,1.9196999999999995
CC1(C)CCCC1Nc1c(C(N)=O)cnn2cccc12,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a29565e0>,20,2.423800000000001
N#CC1CC(N(C2CC2)C2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956650>,37,3.8792800000000023
CNC1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a29566c0>,26,2.831780000000001
CN(C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1)C(C)(C)C,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956730>,30,4.342680000000003
N#CC1CC(NCC(F)(F)F)CCC1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a29567a0>,30,2.6449800000000003
CS(=O)(=O)c1ccc(Nc2sc(-c3ccccc3)cc2C(N)=O)nc1,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956810>,25,3.0561
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2cnc3cc(F)ccc3c2)n1,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956880>,28,3.6677800000000014
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(-c3cn[nH]c3)nc2)n1,7.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a29568f0>,28,2.76558
O=C(Nc1nc2cccc(-c3ccc(CN4CCC(F)(F)CC4)cc3)n2n1)C1CC1,7.81,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956960>,30,3.975900000000003
CC(Nc1nc(Nc2cn(C)cn2)c2cnn(C)c2n1)c1ncc(F)cn1,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a29569d0>,27,1.9425999999999997
CC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C5CC5)ccc34)nc12)C(=O)N1CC(C#N)C1,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956a40>,35,2.489280000000001
CC(=O)NCC1CCCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)C1,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956ab0>,32,2.0824000000000003
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CC(O)C(c3ccccc3)C2)CC1,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956b20>,33,2.6946000000000003
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2C1=O,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956b90>,45,5.754420000000005
Cc1ccc(NC(=O)CC(C)C(F)(F)F)cc1N1CCc2nc(Nc3ccc(OCCN4CCN(C)CC4)cc3)ncc2C1,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956c00>,44,5.244520000000004
CNC(=O)c1ccc(Nc2ncc3c(n2)CCN(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2Cl)C3)cc1,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956c70>,41,6.067000000000004
COc1cccc(Nc2nc3cccc(-c4cccc(S(C)(=O)=O)c4)n3n2)c1,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956ce0>,28,3.5520000000000014
CS(=O)(=O)c1ccccc1CNc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956d50>,36,3.9631000000000034
CN1CCN(c2ccc(Nc3nc4c(OCc5ccccc5N(C)S(C)(=O)=O)cccn4n3)cc2)CC1,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956dc0>,37,3.1995000000000013
CN1CCN(c2ccc(Nc3nc4c(OCc5ccccc5C#N)cccn4n3)cc2)CC1,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956e30>,33,3.6753800000000023
COc1cc(Cl)ccc1-c1cccn2nc(Nc3cccc(C4CCN(CC(=O)N(C)C)CC4)c3)nc12,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956ea0>,37,5.069500000000005
Cn1cc(-c2ccc(N=c3[nH]n(C4CCCCC4C#N)cc3C(N)=O)cn2)cn1,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956f10>,29,2.1978799999999996
CS(=O)(=O)c1ccc(Nc2nn(C3CCC(N4CC5(CCC5)C4)CC3C#N)cc2C(N)=O)cc1,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956f80>,34,2.8483800000000006
CC(O)(c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cn1)C(F)(F)F,7.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2956ff0>,30,3.1452800000000005
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(CO)C2)CC1,7.84,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957060>,28,1.5484999999999995
CS(=O)(=O)c1ccccc1Nc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12,7.84,<rdkit.Chem.rdchem.Mol object at 0x7f59a29570d0>,35,4.094600000000003
CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,7.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957140>,30,3.5393800000000013
CC(C)C(C)n1cc(-c2cc(N3CCOCC3)n(C)n2)c2n[nH]c(N)c2c1=O,7.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a29571b0>,28,1.7608999999999997
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(=O)N4CCCC4)cc3)ncc2C1,7.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957220>,44,6.598420000000006
CC1CN(c2ccc(C#N)cn2)CCC1Nc1c(C(N)=O)cnc2[nH]ccc12,7.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957290>,28,2.2553799999999997
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2cnc3ccc(F)cc3c2)n1,7.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957300>,28,3.6677800000000014
N#CC1CC(OCC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,7.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957370>,34,3.9812800000000017
N#CC1CC(NC2(CO)CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a29573e0>,30,2.7268800000000004
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)nc2)n1,7.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957450>,25,1.9996799999999997
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)F)c(CO)c2)n1,7.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a29574c0>,31,2.46908
N#CC1CC(N2CCCC2CF)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,7.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957530>,37,3.6863800000000015
Cc1ccc(N2CCN(S(=O)(=O)CC3CCC(N(C)c4[nH]cnc5nccc4-5)CC3)CC2)nc1C,7.86,<rdkit.Chem.rdchem.Mol object at 0x7f59a29575a0>,35,3.068340000000001
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cnn(CCN5CCCC5)c4)nc23)cc1,7.86,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957610>,32,2.835700000000001
COc1ccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)cn1,7.87,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957680>,30,3.3801000000000014
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(O)(CSc3ccccn3)C2)CC1,7.88,<rdkit.Chem.rdchem.Mol object at 0x7f59a29576f0>,35,2.8584000000000005
CCN1CCN(c2cccc(Nc3nc4c(-c5ccc(P(C)(C)=O)cc5)cccn4n3)c2)C(=O)C1,7.88,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957760>,35,4.056400000000003
