"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","positive regulation of blood circulation","GO:1903524","false","0.03302391088458157","1.481171496336173","38","83","3","63187","P35348,P35368,P08588"
"GO:BP","regulation of growth","GO:0040008","false","0.03416055199623307","1.466475120214263","620","83","7","63187","P19634,P31645,P05067,P14416,P08588,P07550,P13945"
"GO:BP","neuron differentiation","GO:0030182","false","0.03463366027381504","1.4605016074191666","1431","83","10","63187","P18505,P31645,P05067,P47870,P21728,P14416,P31644,P36544,Q8TCU5,P18089"
"GO:BP","positive regulation of phosphorylation","GO:0042327","false","0.03783027976211234","1.4221604470051048","630","83","7","63187","P05067,P08913,P07550,P28223,P21917,P36544,P18089"
"GO:BP","regulation of protein localization","GO:0032880","false","0.04288155202196102","1.3677295045098858","889","83","8","63187","P98066,P08913,P14416,P20309,P22303,P35462,P11229,P21917"
"GO:BP","lipid transport","GO:0006869","false","0.04595499381788035","1.337667287983934","435","83","6","63187","P19838,P14416,P35462,Q9UNQ0,P21917,P08183"
"GO:BP","negative regulation of establishment of protein localization","GO:1904950","false","0.04683100517394317","1.3294665204837346","127","83","4","63187","P08913,P14416,P35462,P21917"
"GO:BP","response to amino acid","GO:0043200","false","0.04683100517394317","1.3294665204837346","127","83","4","63187","P23416,O75311,P23415,Q05586"
"GO:BP","mycotoxin metabolic process","GO:0043385","false","0.047190629605941524","1.32614422836669","6","83","2","63187","P08684,P05177"
"GO:BP","aflatoxin metabolic process","GO:0046222","false","0.047190629605941524","1.32614422836669","6","83","2","63187","P08684,P05177"
"GO:BP","cerebral cortex GABAergic interneuron development","GO:0021894","false","0.047190629605941524","1.32614422836669","6","83","2","63187","P21728,P14416"
"GO:BP","positive regulation of neurotransmitter uptake","GO:0051582","false","0.047190629605941524","1.32614422836669","6","83","2","63187","P14416,P21917"
"GO:BP","negative regulation of norepinephrine secretion","GO:0010700","false","0.047190629605941524","1.32614422836669","6","83","2","63187","P08913,P18089"
"GO:BP","organic heteropentacyclic compound metabolic process","GO:1901376","false","0.047190629605941524","1.32614422836669","6","83","2","63187","P08684,P05177"
"GO:BP","regulation of the force of heart contraction by chemical signal","GO:0003057","false","0.047190629605941524","1.32614422836669","6","83","2","63187","P35348,P08588"
"GO:BP","xenobiotic transport across blood-brain barrier","GO:1990962","false","0.047190629605941524","1.32614422836669","6","83","2","63187","Q9UNQ0,P08183"
"GO:BP","regulation of hormone secretion","GO:0046883","false","0.047832105114709304","1.3202805051915179","261","83","5","63187","P08908,P08913,P14416,P20309,P28335"
"GO:BP","positive regulation of potassium ion transport","GO:0043268","false","0.04808206983261445","1.3180168451331373","43","83","3","63187","Q12809,P08913,P21728"
"GO:BP","acid secretion","GO:0046717","false","0.04808206983261445","1.3180168451331373","43","83","3","63187","P14416,P35462,P28222"
"KEGG","Neuroactive ligand-receptor interaction","KEGG:04080","false","2.2640821340225734e-99","98.64510782231338","365","83","54","63187","P18507,P23416,P21918,P28472,P35367,O00591,P08908,P47869,P18505,P35348,Q12879,P08173,O15399,P14867,Q8N1C3,P47870,P08913,P21728,P14416,P35368,P31644,P20309,O14764,P08172,O60391,Q13224,P50406,P08588,P28566,Q14957,P35462,P25100,P28222,Q9UN88,P11229,P07550,P28223,O75311,P21917,P48167,P28221,Q16445,P28335,P13945,P23415,P78334,P36544,P34903,P30939,Q99928,Q05586,P48169,Q8TCU5,P18089"
"KEGG","KEGG root term","KEGG:00000","false","6.131925254926887e-60","59.21240314761587","8484","83","78","63187","P18507,P23416,P21918,P31513,P28472,P35367,O00591,P19838,P19634,P08908,P47869,Q00653,P18505,P31645,P02768,P35348,P10635,P05067,Q12879,P08173,O15399,P14867,P20813,Q8N1C3,P47870,P08913,P21728,P14416,P35368,P24462,P46098,P31644,P20309,P11712,O14764,P08172,P20815,O60391,Q13224,P50406,P08588,P28566,Q14957,P22303,P35462,Q9UNQ0,P25100,P28222,Q9UN88,P08684,P33261,P11229,P07550,P28223,O75311,Q9HB55,P21917,P48167,Q9H015,P22310,P28221,Q16445,P28335,P13945,P23415,P78334,P36544,P05177,P34903,P30939,Q99928,Q05586,P08183,P48169,Q8TCU5,P11509,P05181,P18089"
"KEGG","Nicotine addiction","KEGG:05033","false","6.5390395021781695e-59","58.18448603906694","40","83","24","63187","P18507,P28472,O00591,P47869,P18505,Q12879,O15399,P14867,Q8N1C3,P47870,P31644,O14764,O60391,Q13224,Q14957,Q9UN88,Q16445,P78334,P36544,P34903,Q99928,Q05586,P48169,Q8TCU5"
"KEGG","Calcium signaling pathway","KEGG:04020","false","1.922971458495011e-34","33.716027161684615","251","83","23","63187","P21918,P35367,P35348,Q12879,O15399,P21728,P35368,P20309,P08172,O60391,Q13224,P50406,P08588,Q14957,P25100,P11229,P07550,P28223,P28335,P13945,P36544,Q05586,Q8TCU5"
"KEGG","cAMP signaling pathway","KEGG:04024","false","1.339616536757971e-33","32.873019499995706","223","83","22","63187","P21918,P19838,P19634,P08908,Q12879,O15399,P21728,P14416,P08172,O60391,Q13224,P50406,P08588,P28566,Q14957,P28222,P11229,P07550,P28221,P30939,Q05586,Q8TCU5"
"KEGG","Morphine addiction","KEGG:05032","false","7.616498792449268e-31","30.11824462243411","89","83","17","63187","P18507,P28472,O00591,P47869,P18505,P14867,Q8N1C3,P47870,P21728,P31644,O14764,Q9UN88,Q16445,P78334,P34903,Q99928,P48169"
"KEGG","Serotonergic synapse","KEGG:04726","false","5.278932305004629e-29","28.277453907188555","112","83","17","63187","P28472,P08908,P18505,P31645,P10635,P05067,P47870,P46098,P11712,P50406,P28566,P28222,P33261,P28223,P28221,P28335,P30939"
"KEGG","GABAergic synapse","KEGG:04727","false","1.6692895228840647e-28","27.777468332412283","89","83","16","63187","P18507,P28472,O00591,P47869,P18505,P14867,Q8N1C3,P47870,P31644,O14764,Q9UN88,Q16445,P78334,P34903,Q99928,P48169"
"KEGG","Retrograde endocannabinoid signaling","KEGG:04723","false","9.741235093603102e-25","24.011385975325673","148","83","16","63187","P18507,P28472,O00591,P47869,P18505,P14867,Q8N1C3,P47870,P31644,O14764,Q9UN88,Q16445,P78334,P34903,Q99928,P48169"
"KEGG","Taste transduction","KEGG:04742","false","5.356949616034058e-22","21.271082438297906","85","83","13","63187","P08908,P47869,P14867,P46098,P31644,P20309,P28566,P28222,P28221,Q16445,P34903,P30939,P48169"
"KEGG","Cocaine addiction","KEGG:05030","false","4.161861334282633e-18","17.380712393792606","49","83","10","63187","P19838,Q12879,O15399,P21728,P14416,O60391,Q13224,Q14957,Q05586,Q8TCU5"
"KEGG","Drug metabolism - cytochrome P450","KEGG:00982","false","1.443375719391968e-16","15.840620604721202","68","83","10","63187","P31513,P10635,P20813,P11712,P08684,P33261,P22310,P05177,P11509,P05181"
"KEGG","Chemical carcinogenesis - DNA adducts","KEGG:05204","false","1.8118082725202494e-14","13.741887761732047","67","83","9","63187","P24462,P11712,P08684,P33261,Q9HB55,P22310,P05177,P11509,P05181"
"KEGG","Amphetamine addiction","KEGG:05031","false","2.975030265478376e-12","11.526508611762862","69","83","8","63187","Q12879,O15399,P21728,O60391,Q13224,Q14957,Q05586,Q8TCU5"
"KEGG","Metabolism of xenobiotics by cytochrome P450","KEGG:00980","false","5.3342412910960995e-12","11.272927343160307","74","83","8","63187","P10635,P20813,P11712,P08684,P22310,P05177,P11509,P05181"
"KEGG","Salivary secretion","KEGG:04970","false","2.9544296914233366e-11","10.529526340763075","91","83","8","63187","P19634,P35348,P35368,P20309,P08588,P25100,P07550,P13945"
"KEGG","Alzheimer disease","KEGG:05010","false","2.2640835325836407e-10","9.645107554042557","382","83","11","63187","P19838,P05067,Q12879,O15399,P20309,P20815,Q13224,Q14957,P11229,P36544,Q05586"
"KEGG","Alcoholism","KEGG:05034","false","2.366002426979719e-10","9.625984814220617","187","83","9","63187","Q12879,O15399,P21728,P14416,O60391,Q13224,Q14957,Q05586,Q8TCU5"
"KEGG","Retinol metabolism","KEGG:00830","false","2.86795168560413e-10","9.542428169200981","68","83","7","63187","P20813,P24462,P11712,P08684,P22310,P05177,P11509"
"KEGG","Chemical carcinogenesis - receptor activation","KEGG:05207","false","6.994758478191141e-10","9.155227276654601","211","83","9","63187","P19838,P20813,P08588,P08684,P07550,P22310,P13945,P36544,P05177"
"KEGG","Pathways of neurodegeneration - multiple diseases","KEGG:05022","false","2.27097740127074e-9","8.643787187467737","474","83","11","63187","P19838,P05067,Q12879,O15399,P20309,P20815,Q13224,Q14957,P11229,P36544,Q05586"
"KEGG","cGMP-PKG signaling pathway","KEGG:04022","false","3.5121464675708455e-9","8.454427380940363","164","83","8","63187","P35348,P08913,P35368,P08588,P25100,P07550,P13945,P18089"
"KEGG","Glutamatergic synapse","KEGG:04724","false","1.2335855414314242e-8","7.908830729527674","115","83","7","63187","Q12879,O15399,O60391,Q13224,Q14957,Q05586,Q8TCU5"
"KEGG","Linoleic acid metabolism","KEGG:00591","false","2.912057282922033e-8","7.535800086291603","30","83","5","63187","P11712,P08684,P33261,P05177,P05181"
"KEGG","Dopaminergic synapse","KEGG:04728","false","3.089664261405525e-8","7.510088710653111","131","83","7","63187","P21918,Q12879,P21728,P14416,Q13224,P35462,P21917"
"KEGG","Spinocerebellar ataxia","KEGG:05017","false","5.176963525900378e-8","7.285924894812619","141","83","7","63187","Q12879,O15399,O60391,Q13224,Q14957,Q05586,Q8TCU5"
"KEGG","Prion disease","KEGG:05020","false","1.8686204382549668e-7","6.7284789053156135","271","83","8","63187","Q12879,O15399,P20815,O60391,Q13224,Q14957,Q05586,Q8TCU5"
"KEGG","Cholinergic synapse","KEGG:04725","false","5.848223455794429e-7","6.232976041699233","113","83","6","63187","P08173,P20309,P08172,P22303,P11229,P36544"
"KEGG","Steroid hormone biosynthesis","KEGG:00140","false","0.0000012795077402648135","5.892957082544182","62","83","5","63187","P24462,P08684,P22310,P05177,P05181"
"KEGG","Long-term potentiation","KEGG:04720","false","0.0000018998082700918774","5.721290226122258","67","83","5","63187","Q12879,O15399,Q13224,Q14957,Q05586"
"KEGG","Adrenergic signaling in cardiomyocytes","KEGG:04261","false","0.0000035815867193299387","5.44592452900333","153","83","6","63187","P19634,P35348,P35368,P08588,P25100,P07550"
"KEGG","Gap junction","KEGG:04540","false","0.000007541873085191548","5.122520780186132","88","83","5","63187","P21728,P14416,P08588,P28223,P28335"
"KEGG","Bile secretion","KEGG:04976","false","0.000007982584421618825","5.097856479785156","89","83","5","63187","P19634,Q9UNQ0,P08684,P22310,P08183"
"KEGG","Circadian entrainment","KEGG:04713","false","0.000012292507765054956","4.910359508698208","97","83","5","63187","Q12879,O15399,Q13224,Q14957,Q05586"
"KEGG","Arachidonic acid metabolism","KEGG:00590","false","0.00008266263779370442","4.082690740344268","61","83","4","63187","P20813,P11712,P33261,P05181"
"KEGG","Drug metabolism - other enzymes","KEGG:00983","false","0.00023375756931458435","3.631234317318196","79","83","4","63187","P08684,P22310,P11509,P05181"
"KEGG","Metabolic pathways","KEGG:01100","false","0.0003353914008338181","3.4744480765489465","1537","83","11","63187","P31513,P20813,P24462,P11712,P20815,P08684,P33261,P22310,P05177,P11509,P05181"
"KEGG","Amyotrophic lateral sclerosis","KEGG:05014","false","0.0005436431363605125","3.264686090681112","363","83","6","63187","Q12879,O15399,P20815,Q13224,Q14957,Q05586"
"KEGG","Regulation of actin cytoskeleton","KEGG:04810","false","0.0008019925297529742","3.0958296769803892","227","83","5","63187","P19634,P08173,P20309,P08172,P11229"
"KEGG","Caffeine metabolism","KEGG:00232","false","0.0015444206052853589","2.811234412757628","6","83","2","63187","P05177,P11509"
"KEGG","Regulation of lipolysis in adipocytes","KEGG:04923","false","0.003878895134487222","2.4112919613458454","58","83","3","63187","P08588,P07550,P13945"
"KEGG","Renin secretion","KEGG:04924","false","0.006518163718397724","2.1858747354474675","69","83","3","63187","P08588,P07550,P13945"
"KEGG","Rap1 signaling pathway","KEGG:04015","false","0.010750706208385793","1.9685630062291906","210","83","4","63187","Q12879,P14416,Q13224,Q05586"
"KEGG","Lipid and atherosclerosis","KEGG:05417","false","0.011553714738797398","1.937278359392457","214","83","4","63187","P19838,P20813,P11712,P11509"
"KEGG","Chemical carcinogenesis - reactive oxygen species","KEGG:05208","false","0.013061781233589604","1.883997594334295","221","83","4","63187","P19838,P20815,P05177,P05181"
"KEGG","Ras signaling pathway","KEGG:04014","false","0.016495680848212985","1.7826297545339358","235","83","4","63187","P19838,Q12879,Q13224,Q05586"
"KEGG","Inflammatory mediator regulation of TRP channels","KEGG:04750","false","0.018409634596444374","1.734954831502654","98","83","3","63187","P35367,P28223,P28335"
"KEGG","Antifolate resistance","KEGG:01523","false","0.04387984064020049","1.357734958335413","30","83","2","63187","P19838,Q9UNQ0"
"KEGG","Vascular smooth muscle contraction","KEGG:04270","false","0.044886466437918195","1.3478845818764897","133","83","3","63187","P35348,P35368,P25100"
"REAC","Amine ligand-binding receptors","REAC:R-HSA-375280","false","7.96381185907997e-64","63.098879008505065","42","83","26","63187","P21918,P35367,P08908,P35348,P08173,P08913,P21728,P14416,P35368,P20309,P08172,P50406,P08588,P28566,P35462,P25100,P28222,P11229,P07550,P28223,P21917,P28221,P28335,P13945,P30939,P18089"
"REAC","Transmission across Chemical Synapses","REAC:R-HSA-112315","false","8.611581669121135e-44","43.06491707536562","259","83","28","63187","P18507,P23416,P28472,P47869,P18505,P31645,Q12879,O15399,P14867,P47870,P06276,P46098,P31644,O60391,Q13224,Q14957,P22303,Q9UN88,O75311,P48167,Q16445,P23415,P36544,P34903,Q99928,Q05586,P48169,Q8TCU5"
"REAC","Neurotransmitter receptors and postsynaptic signal transmission","REAC:R-HSA-112314","false","1.1981815930775248e-40","39.92147735649183","196","83","25","63187","P18507,P23416,P28472,P47869,P18505,Q12879,O15399,P14867,P47870,P46098,P31644,O60391,Q13224,Q14957,Q9UN88,O75311,P48167,Q16445,P23415,P36544,P34903,Q99928,Q05586,P48169,Q8TCU5"
"REAC","Neuronal System","REAC:R-HSA-112316","false","2.862703688614608e-40","39.543223602400815","400","83","29","63187","P18507,P23416,P28472,P47869,P18505,P31645,Q12809,Q12879,O15399,P14867,P47870,P06276,P46098,P31644,O60391,Q13224,Q14957,P22303,Q9UN88,O75311,P48167,Q16445,P23415,P36544,P34903,Q99928,Q05586,P48169,Q8TCU5"
"REAC","Class A/1 (Rhodopsin-like receptors)","REAC:R-HSA-373076","false","8.76827359188971e-39","38.05708590758299","328","83","27","63187","P21918,P35367,P08908,P35348,P05067,P08173,P08913,P21728,P14416,P35368,P20309,P08172,P50406,P08588,P28566,P35462,P25100,P28222,P11229,P07550,P28223,P21917,P28221,P28335,P13945,P30939,P18089"
"REAC","GPCR ligand binding","REAC:R-HSA-500792","false","9.985004040958193e-35","34.00065175503309","460","83","27","63187","P21918,P35367,P08908,P35348,P05067,P08173,P08913,P21728,P14416,P35368,P20309,P08172,P50406,P08588,P28566,P35462,P25100,P28222,P11229,P07550,P28223,P21917,P28221,P28335,P13945,P30939,P18089"
"REAC","Signaling by GPCR","REAC:R-HSA-372790","false","7.639522262426785e-30","29.11693379918335","696","83","27","63187","P21918,P35367,P08908,P35348,P05067,P08173,P08913,P21728,P14416,P35368,P20309,P08172,P50406,P08588,P28566,P35462,P25100,P28222,P11229,P07550,P28223,P21917,P28221,P28335,P13945,P30939,P18089"
"REAC","Signal Transduction","REAC:R-HSA-162582","false","2.6121923816188526e-28","27.582994841486254","2545","83","38","63187","P18507,P21918,P28472,P35367,P19838,P08908,P18505,P35348,P05067,P08173,O15399,P14867,P47870,P08913,P21728,P14416,P35368,P20309,P08172,Q13224,P50406,P08588,P28566,P35462,P25100,P28222,Q9UN88,P11229,P07550,P28223,P21917,P28221,P28335,P13945,P30939,Q99928,Q05586,P18089"
"REAC","GPCR downstream signalling","REAC:R-HSA-388396","false","8.953835101930253e-28","27.047990908051883","623","83","25","63187","P21918,P35367,P35348,P05067,P08173,P08913,P21728,P35368,P20309,P08172,P50406,P08588,P28566,P35462,P25100,P28222,P11229,P07550,P28223,P21917,P28221,P28335,P13945,P30939,P18089"
"REAC","Xenobiotics","REAC:R-HSA-211981","false","3.189953318414574e-21","20.4962156723357","23","83","10","63187","P10635,P20813,P24462,P11712,P08684,P33261,Q9HB55,P05177,P11509,P05181"
"REAC","GABA receptor activation","REAC:R-HSA-977443","false","4.955630694859825e-21","20.304901065726277","60","83","12","63187","P18507,P28472,P47869,P18505,P14867,P47870,P31644,Q9UN88,Q16445,P34903,Q99928,P48169"
"REAC","Adrenoceptors","REAC:R-HSA-390696","false","1.8276659019145157e-20","19.738103190558437","9","83","8","63187","P35348,P08913,P35368,P08588,P25100,P07550,P13945,P18089"
"REAC","Serotonin receptors","REAC:R-HSA-390666","false","1.0020374746451565e-18","17.999116036225992","12","83","8","63187","P08908,P50406,P28566,P28222,P28223,P28221,P28335,P30939"
"REAC","Cytochrome P450 - arranged by substrate type","REAC:R-HSA-211897","false","4.045307309858164e-16","15.393048480749826","64","83","10","63187","P10635,P20813,P24462,P11712,P08684,P33261,Q9HB55,P05177,P11509,P05181"
"REAC","Phase I - Functionalization of compounds","REAC:R-HSA-211945","false","5.916924126907272e-16","15.227903999672924","103","83","11","63187","P31513,P10635,P20813,P24462,P11712,P08684,P33261,Q9HB55,P05177,P11509,P05181"
"REAC","Biological oxidations","REAC:R-HSA-211859","false","4.491479212301873e-14","13.347610606002645","215","83","12","63187","P31513,P10635,P20813,P24462,P11712,P08684,P33261,Q9HB55,P22310,P05177,P11509,P05181"
"REAC","Drug ADME","REAC:R-HSA-9748784","false","8.969116641808766e-14","13.047250328023845","107","83","10","63187","P02768,P10635,P06276,P11712,Q9UNQ0,P08684,P33261,P22310,P08183,P05181"
"REAC","Aspirin ADME","REAC:R-HSA-9749641","false","2.840914462601749e-13","12.546541842299346","43","83","8","63187","P02768,P10635,P06276,P11712,P08684,P33261,P22310,P05181"
"REAC","CYP2E1 reactions","REAC:R-HSA-211999","false","6.373046357144137e-13","12.195652922477505","11","83","6","63187","P10635,P20813,P11712,P33261,P11509,P05181"
"REAC","Dopamine receptors","REAC:R-HSA-390651","false","1.1232421104542193e-12","11.94952662316737","5","83","5","63187","P21918,P21728,P14416,P35462,P21917"
"REAC","Biosynthesis of maresin-like SPMs","REAC:R-HSA-9027307","false","6.732519288930964e-12","11.171822393644","6","83","5","63187","P10635,P11712,P08684,P05177,P05181"
"REAC","Assembly and cell surface presentation of NMDA receptors","REAC:R-HSA-9609736","false","5.2431920433267314e-11","10.280404235013789","43","83","7","63187","Q12879,O15399,O60391,Q13224,Q14957,Q05586,Q8TCU5"
"REAC","Biosynthesis of maresins","REAC:R-HSA-9018682","false","6.270762644436996e-11","10.202679637458125","8","83","5","63187","P10635,P11712,P08684,P05177,P05181"
"REAC","G alpha (i) signalling events","REAC:R-HSA-418594","false","1.3625717591775511e-10","9.865640616541825","312","83","11","63187","P05067,P08173,P08913,P08172,P28566,P35462,P28222,P21917,P28221,P30939,P18089"
"REAC","Signaling by ERBB4","REAC:R-HSA-1236394","false","2.8484221593289203e-10","9.545395644290794","54","83","7","63187","P18507,P28472,P18505,P14867,P47870,Q9UN88,Q99928"
"REAC","Metabolism","REAC:R-HSA-1430728","false","7.082201677814412e-10","9.14983171012312","2074","83","20","63187","P31513,P19634,P02768,P10635,P20813,P08913,P06276,P24462,P20309,P11712,P20815,P22303,Q9UNQ0,P08684,P33261,Q9HB55,P22310,P05177,P11509,P05181"
"REAC","G alpha (q) signalling events","REAC:R-HSA-416476","false","4.0773541915612145e-9","8.38962156062064","213","83","9","63187","P35367,P35348,P05067,P35368,P20309,P25100,P11229,P28223,P28335"
"REAC","Muscarinic acetylcholine receptors","REAC:R-HSA-390648","false","4.487266921737228e-9","8.348018096014124","5","83","4","63187","P08173,P20309,P08172,P11229"
"REAC","Biosynthesis of DHA-derived SPMs","REAC:R-HSA-9018677","false","4.8510881660836335e-9","8.31416083221878","16","83","5","63187","P10635,P11712,P08684,P05177,P05181"
"REAC","Biosynthesis of specialized proresolving mediators (SPMs)","REAC:R-HSA-9018678","false","9.496030869817132e-9","8.02245788224118","18","83","5","63187","P10635,P11712,P08684,P05177,P05181"
"REAC","Activation of NMDA receptors and postsynaptic events","REAC:R-HSA-442755","false","1.0681099053044742e-8","7.971384057409074","89","83","7","63187","Q12879,O15399,O60391,Q13224,Q14957,Q05586,Q8TCU5"
"REAC","Negative regulation of NMDA receptor-mediated neuronal transmission","REAC:R-HSA-9617324","false","1.7147964274044733e-8","7.765787429966712","20","83","5","63187","Q12879,O15399,Q13224,Q14957,Q05586"
"REAC","Unblocking of NMDA receptors, glutamate binding and activation","REAC:R-HSA-438066","false","1.7147964274044733e-8","7.765787429966712","20","83","5","63187","Q12879,O15399,Q13224,Q14957,Q05586"
"REAC","Synaptic adhesion-like molecules","REAC:R-HSA-8849932","false","2.2483554325690936e-8","7.648135031981282","21","83","5","63187","Q12879,O15399,Q13224,Q14957,Q05586"
"REAC","Long-term potentiation","REAC:R-HSA-9620244","false","2.2483554325690936e-8","7.648135031981282","21","83","5","63187","Q12879,O15399,Q13224,Q14957,Q05586"
"REAC","Neurexins and neuroligins","REAC:R-HSA-6794361","false","0.000004071241579375017","5.390273126685528","56","83","5","63187","Q12879,O15399,Q13224,Q14957,Q05586"
"REAC","Post NMDA receptor activation events","REAC:R-HSA-438064","false","0.000019290052455979105","4.71466659136538","76","83","5","63187","Q12879,O15399,Q13224,Q14957,Q05586"
"REAC","G alpha (s) signalling events","REAC:R-HSA-418555","false","0.00002153210202611901","4.666913571022636","156","83","6","63187","P21918,P21728,P50406,P08588,P07550,P13945"
"REAC","Protein-protein interactions at synapses","REAC:R-HSA-6794362","false","0.00003599111738480598","4.443804669976086","86","83","5","63187","Q12879,O15399,Q13224,Q14957,Q05586"
"REAC","Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)","REAC:R-HSA-2142670","false","0.00003954475307204571","4.402911131964643","8","83","3","63187","P11712,P33261,P05177"
"REAC","Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)","REAC:R-HSA-2142816","false","0.00005926081590866875","4.2272323734062","9","83","3","63187","P11712,P33261,P05177"
"REAC","Prednisone ADME","REAC:R-HSA-9757110","false","0.00008457794075725358","4.0727428929494485","10","83","3","63187","P02768,P08684,P08183"
"REAC","Neurotransmitter clearance","REAC:R-HSA-112311","false","0.00008457794075725358","4.0727428929494485","10","83","3","63187","P31645,P06276,P22303"
"REAC","Signaling by Receptor Tyrosine Kinases","REAC:R-HSA-9006934","false","0.00011934721211564376","3.92318772141578","505","83","8","63187","P18507,P28472,P18505,P14867,P47870,Q13224,Q9UN88,Q99928"
"REAC","Metabolism of lipids","REAC:R-HSA-556833","false","0.00017800681706136936","3.7495633653571505","732","83","9","63187","P02768,P10635,P06276,P11712,P22303,P08684,P33261,P05177,P05181"
"REAC","Heme degradation","REAC:R-HSA-189483","false","0.00025558039461919484","3.5924724636406395","14","83","3","63187","P02768,Q9UNQ0,P22310"
"REAC","The NLRP3 inflammasome","REAC:R-HSA-844456","false","0.0003191722864610392","3.4959748252146725","15","83","3","63187","P19838,Q00653,P05067"
"REAC","Ras activation upon Ca2+ influx through NMDA receptor","REAC:R-HSA-442982","false","0.0005707776239327927","3.2435330607728687","18","83","3","63187","O15399,Q13224,Q05586"
"REAC","Inflammasomes","REAC:R-HSA-622312","false","0.0007958973741259839","3.099142928146955","20","83","3","63187","P19838,Q00653,P05067"
"REAC","Cell recruitment (pro-inflammatory response)","REAC:R-HSA-9664424","false","0.0015981554680731735","2.7963809749331197","25","83","3","63187","P19838,Q00653,P05067"
"REAC","TRAF6 mediated NF-kB activation","REAC:R-HSA-933542","false","0.0015981554680731735","2.7963809749331197","25","83","3","63187","P19838,Q00653,P05067"
"REAC","Metabolism of porphyrins","REAC:R-HSA-189445","false","0.0015981554680731735","2.7963809749331197","25","83","3","63187","P02768,Q9UNQ0,P22310"
"REAC","Purinergic signaling in leishmaniasis infection","REAC:R-HSA-9660826","false","0.0015981554680731735","2.7963809749331197","25","83","3","63187","P19838,Q00653,P05067"
"REAC","Adrenaline signalling through Alpha-2 adrenergic receptor","REAC:R-HSA-392023","false","0.001658985393381635","2.780157437725899","3","83","2","63187","P08913,P18089"
"REAC","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling","REAC:R-HSA-442742","false","0.001804896878905372","2.743547606058441","26","83","3","63187","O15399,Q13224,Q05586"
"REAC","Ciprofloxacin ADME","REAC:R-HSA-9793528","false","0.005520504536828779","2.25802122887453","5","83","2","63187","P02768,Q9UNQ0"
"REAC","Abacavir transmembrane transport","REAC:R-HSA-2161517","false","0.005520504536828779","2.25802122887453","5","83","2","63187","Q9UNQ0,P08183"
"REAC","Platelet activation, signaling and aggregation","REAC:R-HSA-76002","false","0.007935934889606628","2.10040190400919","258","83","5","63187","P02768,P05067,P08913,P02763,P18089"
"REAC","TAK1-dependent IKK and NF-kappa-B activation  ","REAC:R-HSA-445989","false","0.009038227226188874","2.0439167444565225","44","83","3","63187","P19838,Q00653,P05067"
"REAC","IkBA variant leads to EDA-ID","REAC:R-HSA-5603029","false","0.011573258956359168","1.9365443292532198","7","83","2","63187","P19838,Q00653"
"REAC","DEx/H-box helicases activate type I IFN and inflammatory cytokines production ","REAC:R-HSA-3134963","false","0.011573258956359168","1.9365443292532198","7","83","2","63187","P19838,Q00653"
"REAC","Atorvastatin ADME","REAC:R-HSA-9754706","false","0.015417830357454894","1.8119767371852564","8","83","2","63187","P08684,P08183"
"REAC","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","REAC:R-HSA-168643","false","0.01771810076429342","1.7515828327758873","55","83","3","63187","P19838,Q00653,P05067"
"REAC","Abacavir ADME","REAC:R-HSA-2161522","false","0.019805993083610994","1.7032033769446384","9","83","2","63187","Q9UNQ0,P08183"
"REAC","Interleukin-1 processing","REAC:R-HSA-448706","false","0.019805993083610994","1.7032033769446384","9","83","2","63187","P19838,Q00653"
"REAC","Arachidonic acid metabolism","REAC:R-HSA-2142753","false","0.021872267441674684","1.6601061924373062","59","83","3","63187","P11712,P33261,P05177"
"REAC","Miscellaneous substrates","REAC:R-HSA-211958","false","0.03621803987171874","1.44107505749881","12","83","2","63187","P10635,Q9HB55"
"REAC","Heme biosynthesis","REAC:R-HSA-189451","false","0.04276659185837396","1.36889535802183","13","83","2","63187","P02768,Q9UNQ0"
